사용월,호선명,지하철역,04시-05시 하차인원,05시-06시 하차인원,06시-07시 하차인원,07시-08시 하차인원,08시-09시 하차인원,09시-10시 하차인원,10시-11시 하차인원,11시-12시 하차인원,12시-13시 하차인원,13시-14시 하차인원,14시-15시 하차인원,15시-16시 하차인원,16시-17시 하차인원,17시-18시 하차인원,18시-19시 하차인원,19시-20시 하차인원,20시-21시 하차인원,21시-22시 하차인원,22시-23시 하차인원,23시-24시 하차인원,00시-01시 하차인원,01시-02시 하차인원,02시-03시 하차인원,03시-04시 하차인원
201905,경부선,서정리,0,1502,4107,11537,19199,10803,8234,6927,8150,8777,7435,9684,11371,12998,13030,14553,10074,9490,9207,6330,1361,0,0,0
201905,경부선,석수,2,3161,8147,17986,22494,15948,12435,9813,10582,11359,13017,15372,18953,25785,41496,34755,22885,24018,21565,15380,1267,0,0,0
201905,경부선,성균관대,3,2212,7289,12555,36418,23038,19195,15740,16599,20952,20932,23096,30199,42101,64075,62348,40034,36333,34709,24146,5390,0,0,0
201905,경부선,성환,0,710,3404,11807,23721,26814,12545,7483,10163,9774,6095,6488,8471,8649,9329,8582,7561,7375,6043,4684,868,0,0,0
201905,경부선,세류,2,926,2985,5937,6259,4761,4001,4147,4545,4690,4987,5938,7522,9929,13204,13177,9878,7711,7083,4625,1640,28,0,0
201905,경부선,세마,2,544,1551,4404,8121,2816,2596,2683,2715,3221,3733,4269,5404,8355,10030,9107,7839,6831,5294,4436,285,0,0,0
201905,경부선,송탄,0,746,3662,6471,9718,5766,4766,5401,6400,7394,7111,9307,11698,13826,16110,14076,14013,10999,8680,9022,966,0,0,0
201905,경부선,수원,25,7846,39208,71445,114805,105557,84898,86104,95288,98114,89652,95754,114788,133265,153452,145606,77926,68824,59484,39321,11288,2,0,0
201905,경부선,신길,3,2887,7974,19973,32962,12245,8064,7607,8711,9528,9705,11797,13955,20054,26394,21002,14479,15720,15031,9613,2897,2,0,0
201905,경부선,신도림,8,595,2461,7904,17974,7664,5527,5138,5539,6032,5776,6619,7530,9822,14984,11212,6349,5868,5348,3752,1954,26,0,0
201905,경부선,안양,3,3001,12787,24111,69218,70967,45469,41865,41603,47326,43440,44096,51644,68489,105119,90797,49714,47242,43649,29215,4861,0,0,0
201905,경부선,영등포,51,8536,31329,75829,146896,111941,90672,96140,102820,112711,102592,100749,102829,114478,154763,113037,59239,49729,40675,23269,6696,26,0,0
201905,경부선,오산,2,1854,10572,19499,25193,17395,12624,13242,15241,14638,16004,18296,24147,28643,29972,33650,21721,20162,17658,10182,767,0,0,0
201905,경부선,오산대,1,899,2945,4885,12596,13032,9221,6584,5481,5193,4668,5140,5787,8631,10390,9130,6799,5680,4696,4136,235,0,0,0
201905,경부선,용산,15,7124,44534,92774,176975,123159,92907,79897,79138,86050,83041,81162,82026,84943,100680,67104,46618,37751,25125,10588,4025,0,0,0
201905,경부선,의왕,1,2747,8428,27831,31829,12780,9360,8065,10226,10583,10778,12272,15918,20174,28699,26872,17980,17964,14827,11079,2304,0,0,0
201905,경부선,지제,0,3756,5129,10598,7481,3290,2414,2803,2835,2730,2734,4017,4645,4796,7223,5925,4683,4040,3167,1925,440,0,0,0
201905,경부선,직산,0,355,829,3238,3662,2083,1322,1474,1297,1329,1402,1397,1910,1808,2868,2189,1573,1345,1148,890,303,0,0,0
201905,경부선,진위,0,229,2305,7664,8986,1993,1370,1327,1493,1745,1592,1919,2450,3377,3346,2971,2609,2320,2130,1227,87,0,0,0
201905,경부선,천안,3,786,3722,9490,16306,19825,16878,18358,15375,12277,17219,14291,16736,18095,20279,14232,11688,8271,7718,5007,2777,0,0,0
201905,경부선,평택,2,3137,10830,20119,28409,24991,24190,23941,25428,28548,25245,30508,34559,43913,47828,33061,25899,24039,20774,11078,2005,0,0,0
201905,경부선,화서,7,2502,5184,8746,15071,8645,7307,7327,9027,10182,10637,13347,17214,23779,35095,35195,20873,18203,17334,11571,3015,0,0,0
201905,경원선,가능,3,2026,5864,5717,21231,9683,8138,7187,7537,10066,9549,10775,13662,17599,22463,23137,16054,11272,12617,8627,2767,0,0,0
201905,경원선,광운대,6,2001,4089,8021,28450,16660,16388,20148,15221,15938,16061,14673,17837,21626,30391,28405,18902,16095,16703,13210,7314,20,0,0
201905,경원선,녹양,1,787,3391,5093,10915,5425,4641,4717,5369,6172,6320,8056,10154,11395,16436,16237,12729,9124,11227,7042,2427,0,0,0
201905,경원선,녹천,5,1066,2001,4781,5515,3525,4044,3849,4856,5011,5579,7007,9149,10901,15780,16294,10529,9355,8840,6866,2099,0,0,0
201905,경원선,덕계,0,530,2297,2789,3582,2648,2050,1826,2638,2016,3006,3473,5361,5118,7575,6689,5657,4142,3975,3235,849,0,0,0
201905,경원선,덕정,0,1467,5595,10037,27573,12684,8975,8887,10852,7056,8530,9660,15615,16917,19711,19107,14867,12717,9992,10813,2409,1,0,0
201905,경원선,도봉,2,1386,3832,4426,12575,9868,9063,7314,8615,9297,10189,11786,14711,15570,19463,19373,11725,11377,9295,6193,1942,0,0,0
201905,경원선,도봉산,4,890,3277,4885,10708,17393,20964,16390,13871,12707,11967,11307,10991,11601,12478,11296,6994,6778,6342,5052,2318,0,0,0
201905,경원선,동두천,1,5,5390,11310,9189,7976,5138,4401,3332,4302,4141,4938,4453,6595,6945,6091,4560,3375,3831,2048,1185,1,0,0
201905,경원선,동두천중앙,0,35,3000,6901,12979,6590,5392,6618,5931,6210,6173,7032,6934,9524,9101,9145,6552,4996,5407,3990,1711,0,0,0
201905,경원선,망월사,5,1351,4550,6864,30873,29375,17755,12290,12068,14824,12735,16348,18514,22482,27659,29104,19485,16228,14815,11052,3467,0,0,0
201905,경원선,방학,2,1686,5893,9627,22683,13704,12253,11535,13729,14712,16075,19734,23631,25702,35111,33249,20545,18245,15283,10536,2756,0,0,0
201905,경원선,보산,1,54,1646,3499,3500,2140,1592,1852,2258,2398,2752,3000,3175,4998,5106,5934,4087,3059,3456,1878,1191,0,0,0
201905,경원선,서빙고,0,640,2691,4839,9230,4785,3857,2620,2610,3633,2544,3390,3868,4449,5011,4460,2821,2052,2084,1428,501,0,0,0
201905,경원선,석계,11,3057,6544,7877,15406,11347,10646,11422,13439,14323,16156,19481,23990,32103,43627,40217,26000,23265,22819,14127,3550,9,0,0
201905,경원선,소요산,2,8,3298,3520,6089,4668,15896,16844,16551,10736,9030,7076,6318,7817,4632,2734,2201,2252,1781,998,1025,0,0,0
201905,경원선,신이문,6,1899,3929,5242,9874,6504,6723,7553,9534,10875,12193,15741,19196,24012,34991,31942,21017,18605,19481,12564,3135,0,0,0
201905,경원선,양주,4,1725,7344,14845,15145,10639,10079,8254,11059,11154,12043,14289,18481,20482,27972,27731,20951,16044,17997,11217,4585,0,0,0
201905,경원선,옥수,0,12,47,30,386,58,189,216,75,44,18,11,18,26,30,20,16,15,12,1,1,0,0,0
201905,경원선,왕십리(성동구청),7,1047,6115,14503,28312,26007,22817,25206,27723,30702,30486,32256,38625,48380,78606,66825,38540,31461,31086,17196,6780,0,0,0
201905,경원선,외대앞,5,1826,4447,7025,33092,17690,25517,20294,20103,14890,18816,16084,18776,23111,29682,26418,18062,18139,18110,15615,4393,3,0,0
201905,경원선,월계,17,1873,4048,10101,14930,21418,12810,7950,10828,12240,10345,10660,13923,16124,19639,18597,12049,10307,9851,6909,1947,0,0,0
201905,경원선,응봉,1,299,1324,2155,2842,1754,1567,1591,1884,2548,2916,3523,4176,4983,6161,6231,3538,3404,2877,2261,655,0,0,0
201905,경원선,의정부,12,2217,11668,18386,41602,45906,37502,40897,42802,47865,45267,42732,52015,58064,65492,66974,43509,33073,28399,18642,11998,0,0,0
201905,경원선,이촌(국립중앙박물관),25,816,2545,5102,9295,7250,4484,4112,4282,5603,5409,6373,7087,7876,10299,8353,6151,5293,5478,3526,1101,0,0,0
201905,경원선,지행,0,278,3632,6465,16028,9624,9243,7861,8550,11039,10944,13413,16609,22729,24503,27085,17693,13551,14326,12623,3705,0,0,0
201905,경원선,창동,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201905,경원선,청량리(서울시립대입구),1,1354,13374,18892,28630,40503,32355,39061,36982,36741,37632,41671,43721,43632,58549,47327,26358,23473,20088,11998,5230,0,0,0
201905,경원선,한남,0,901,6094,10459,16248,14430,8163,6499,6703,7401,6085,6598,7780,8421,10127,8052,5160,4571,3847,2550,1006,0,0,0
201905,경원선,회룡,9,2028,7776,8626,13570,13157,12693,14322,16428,17558,21511,25525,30606,39248,45059,52238,33849,26420,23770,16187,6607,0,0,0
201905,경의선,가좌,1,336,3547,3870,9321,9156,7710,6110,8225,8236,8721,9904,11347,13501,17422,15993,9844,8701,6380,6014,1198,0,0,0
201905,경의선,강매,0,260,1048,1194,3955,1700,1391,1774,1907,2635,2960,4018,5057,6807,9914,11931,6976,6509,6006,4323,1810,0,0,0
201905,경의선,검암,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201905,경의선,계양,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201905,경의선,곡산,1,247,784,1584,3256,897,835,895,836,764,996,797,1000,1014,1975,1415,883,807,725,380,149,0,0,0
201905,경의선,공덕,0,147,1757,7402,20291,8575,3741,3628,3953,3407,3957,3823,4519,5686,8077,5790,3978,4054,3568,2308,682,0,0,0
201905,경의선,금릉,0,270,2343,5664,10537,6353,5278,4495,5159,6449,6902,8911,10540,14762,17158,17774,9216,9662,9031,6929,3433,0,0,0
201905,경의선,금촌,0,306,4971,11895,18162,12230,9991,9349,11305,10802,11607,13223,15858,19224,21782,22437,12633,12686,10628,7960,3843,0,0,0
201905,경의선,김포공항,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201905,경의선,능곡,0,509,2750,3441,7718,4744,4001,4186,4359,4655,5396,6324,7197,9921,12480,12260,7612,7430,6914,4892,2656,0,0,0
201905,경의선,디지털미디어시티,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201905,경의선,디지털미디어시티,0,319,1377,2595,4818,4555,3001,2803,2952,3150,2997,3141,4060,4888,7751,6305,3935,3964,3582,2699,677,0,0,0
201905,경의선,문산,5,15,3933,8823,16595,8647,9361,8876,9215,9176,8879,12752,13015,13453,18784,17811,12995,10612,8344,7008,4920,0,0,0
201905,경의선,백마,0,1219,3086,7998,13632,6763,5514,4937,6481,7172,8153,9929,13039,14555,26931,26779,17240,15071,15157,10358,2791,0,0,0
201905,경의선,서강대,0,241,2038,5098,9401,6928,6503,4329,4165,4324,3992,3386,3583,4620,5034,4030,2633,2540,1924,1459,370,0,0,0
201905,경의선,서울역,0,11,8055,17813,53440,13696,8475,6991,8594,4023,3814,3742,3787,8036,7148,5493,2326,1535,212,1741,148,0,0,0
201905,경의선,서울역,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201905,경의선,수색,0,327,4363,4997,17765,9832,4447,2752,2850,3628,2817,2748,3352,3653,3317,2356,1783,1513,1124,912,304,0,0,0
201905,경의선,신촌,0,13,1254,2876,9774,3669,3035,1961,2859,1552,1521,1145,1100,2620,3049,1926,721,489,235,480,82,0,0,0
201905,경의선,야당,0,276,3379,4717,8177,6560,4020,4781,5170,5808,6546,8159,10089,15556,19528,20385,11469,12556,11064,6660,4167,2,0,0
201905,경의선,운정,1,285,4143,6233,9297,5197,4646,5293,6393,6309,7410,9188,12251,18046,22095,22998,12838,13776,12432,7730,3887,0,0,0
201905,경의선,월롱,0,12,4875,12427,17020,7567,3951,2238,4204,2747,2184,2025,2442,3159,3379,3429,3128,3596,3054,2968,1243,0,0,0
201905,경의선,일산,3,1028,3656,8292,20703,9698,7790,8726,10308,12846,13226,14909,19396,23913,36221,38700,23919,21464,20186,11893,5751,0,0,0
201905,경의선,탄현,2,755,3251,6829,11081,8031,5459,6033,7824,8220,9427,11803,14025,21081,28862,35326,20162,18223,16361,9158,6812,0,0,0
201905,경의선,파주,0,23,703,3186,11738,6863,4065,1738,2777,3094,1547,1705,1794,1931,2023,2212,1688,1424,1644,1177,486,0,0,0
201905,경의선,풍산,0,363,2766,4861,8104,6375,5314,6283,6413,6593,7044,8011,10071,12639,19639,18471,13362,11516,10337,8312,2207,0,0,0
201905,경의선,행신,0,1309,5767,5719,11577,7726,5408,6534,8319,9488,9156,11413,15125,20541,37465,35014,16870,17156,15730,11028,4378,0,0,0
201905,경의선,홍대입구,0,153,791,2599,6343,6534,4399,4020,5318,5360,5238,5399,5475,6674,8066,6125,3895,3165,2364,2175,533,0,0,0
201905,경의선,화전,0,503,1567,2710,11941,12232,14768,5265,4221,7367,4192,3436,4463,3866,4540,4373,3748,2954,3144,3125,1699,0,0,0
201905,경의선,효창공원앞,0,244,1914,4615,17253,10010,5670,4163,3931,3920,3925,3562,4231,4844,7344,5902,4245,4153,4240,2817,651,0,0,0
201905,경인선,간석,27,1137,3000,4793,10482,7006,6327,6421,7639,8393,9103,10475,13704,17500,23967,23469,15084,13693,12746,8826,3493,0,0,0
201905,경인선,개봉,12,6473,14448,18726,29750,24485,21177,23125,30053,28234,35559,40710,53073,69765,101732,93102,59209,54234,49418,32905,4527,0,0,0
201905,경인선,구일,5,1549,4357,10082,22224,16150,9129,7140,11502,15107,11325,12031,16576,22567,36191,28999,15127,13353,13020,8202,1426,0,0,0
201905,경인선,도원,11,1358,2469,9588,34534,6272,6515,5278,5425,6137,5851,6649,8335,7981,8787,7651,5664,4460,4491,3256,2035,0,0,0
201905,경인선,도화,2,2391,3734,4723,9383,4206,4635,4406,5621,5683,5813,6992,8489,9725,11231,11226,7809,7189,6183,5161,2223,0,0,0
201905,경인선,동암,5,4868,10841,18161,21832,18785,18904,18777,21186,22145,25072,30542,35076,51157,67485,63889,46132,42196,38384,27936,7776,0,0,0
201905,경인선,동인천,33,1814,13410,30327,44377,26843,26091,30066,30382,30213,29363,28661,32483,36576,44683,44307,29195,23619,23903,17896,6470,0,0,0
201905,경인선,백운,5,2182,3967,7199,17413,10753,8261,9050,10996,12132,12323,14803,18015,23452,29424,30292,19842,19060,16524,13093,3882,0,0,0
201905,경인선,부개,15,2602,5086,7320,14962,9223,7627,8565,10253,12060,12799,16111,20703,23827,35106,32684,21432,21037,19488,12302,4071,0,0,0
201905,경인선,부천,14,6454,17796,26612,70486,55352,50769,50547,61702,70321,65708,70728,82390,106549,157588,145852,85222,76539,65737,48290,9601,0,0,0
201905,경인선,부평,62,6700,16303,27122,44620,51597,46384,53302,62020,74301,73235,80492,94769,116237,167650,144990,88418,72220,59805,43081,13524,1,0,0
201905,경인선,소사,18,4049,9517,11286,25639,15806,17544,14583,16751,16286,15516,17401,20490,26583,33971,33829,22233,20409,21059,13850,4440,0,0,0
201905,경인선,송내,15,10967,23525,47324,108673,54943,33206,29963,32850,37592,37769,43476,54728,73662,111748,110928,68713,61369,61207,40622,8794,0,0,0
201905,경인선,역곡,8,4531,14558,16592,45454,50198,33478,37902,34332,43161,40951,48650,59479,78228,127007,120596,77047,68912,66519,44059,9352,0,0,0
201905,경인선,오류동,3,2694,6884,8360,14045,13430,12908,11663,13854,16046,17679,20635,26190,29000,46724,44450,27023,26484,24008,17926,3070,0,0,0
201905,경인선,온수(성공회대입구),1,1562,6392,14316,19754,13057,9549,8898,9719,10079,10707,11763,13859,16731,25961,24685,15739,15151,13847,9960,1829,0,0,0
201905,경인선,인천,8,822,3826,7246,10798,10267,11459,16074,14230,13134,11322,9057,7392,6224,5724,3607,2862,2350,1867,1479,1390,34,0,0
201905,경인선,제물포,8,2320,6624,17121,40984,25668,14165,11638,14039,15481,13869,14184,19700,25662,32630,31580,21931,19975,19632,15321,5184,1,0,0
201905,경인선,주안,20,4029,11990,28006,48492,41342,30757,26890,33144,28771,31626,31811,41113,53990,74460,76495,48623,41831,41932,30807,9238,0,0,0
201905,경인선,중동,4,1860,4834,7464,16899,11271,8676,10277,11656,12650,13140,15176,18912,25101,34687,34175,22213,19758,18507,14411,3623,0,0,0
201905,경춘선,가평,0,270,1414,3719,7667,6101,6595,6415,8869,4900,5985,5067,4062,4450,4578,3697,2440,2060,1869,1383,434,0,0,0
201905,경춘선,갈매,0,409,1617,2963,6193,2460,2825,2088,2236,2483,3083,4222,3897,5670,6908,12068,6199,3583,4570,2786,1063,0,0,0
201905,경춘선,강촌,0,35,208,646,3258,2819,3230,2837,1398,1431,1256,1200,1055,869,995,769,485,464,423,301,50,0,0,0
201905,경춘선,굴봉산,0,40,85,338,779,835,1516,865,617,425,361,448,298,262,275,160,168,86,78,57,17,0,0,0
201905,경춘선,금곡,0,375,1249,2151,5199,2726,2304,1855,2264,2161,2637,2713,3723,3876,4755,4956,2308,2674,2361,1715,435,0,0,0
201905,경춘선,김유정,0,36,152,542,1125,1767,3242,3523,2050,1294,1315,1153,960,792,560,444,304,182,225,174,35,0,0,0
201905,경춘선,남춘천,0,18,1138,3361,7275,7883,6200,11779,10702,5961,5995,5857,5840,8737,4750,10428,4429,3996,5701,3060,2215,0,0,0
201905,경춘선,대성리,0,105,623,1088,1694,1617,2470,1564,2376,3143,5752,3278,3900,3241,3263,3511,1487,796,754,387,8,0,0,0
201905,경춘선,마석,0,524,3308,7175,10260,6176,6358,4699,5050,6606,6642,8245,7164,11205,11491,16192,9267,6981,6831,3584,1694,0,0,0
201905,경춘선,백양리,0,22,62,355,571,302,687,597,357,282,269,278,131,116,101,107,69,98,52,44,18,0,0,0
201905,경춘선,별내,0,926,2392,4480,8027,4963,3408,3266,3691,3198,4253,4987,4715,6733,7203,8622,5000,3254,3493,2257,480,0,0,0
201905,경춘선,사릉,0,978,2555,6611,7887,3865,3476,3248,3039,3693,4397,4302,7812,7841,12266,16158,7115,7582,7568,4475,1267,0,0,0
201905,경춘선,상천,0,50,268,538,1194,1698,2498,1920,1076,822,659,703,812,781,809,592,432,489,286,146,64,0,0,0
201905,경춘선,신내,0,268,930,4026,3178,1192,1165,996,1025,1047,1535,1450,1592,2160,2879,2137,1300,1020,918,386,128,0,0,0
201905,경춘선,천마산,0,271,735,1779,1714,1659,1817,1638,2139,2172,2800,3328,3166,4779,5478,5920,4334,3726,2471,1781,570,0,0,0
201905,경춘선,청평,0,176,944,2869,5790,5108,4913,3969,4519,4261,4895,3905,6114,6011,5266,4997,2664,2910,2480,1521,454,0,0,0
201905,경춘선,춘천,0,5,562,2364,6731,7132,6433,7165,5655,5120,3606,4476,3383,3845,3051,4364,2117,2134,2274,1388,1031,0,0,0
201905,경춘선,퇴계원,0,761,1938,3900,6220,3011,3195,3191,3565,3932,5026,5738,7229,9231,15682,12420,8882,6721,7128,4460,1262,0,0,0
201905,경춘선,평내호평,2,1144,3423,4749,10644,7643,6725,5740,8093,7704,10691,10082,11456,20610,19618,24913,12790,11839,10395,8904,3392,0,0,0
201905,공항철도 1호선,검암,1,682,3417,8928,15946,7090,5282,4914,6502,7308,8653,9595,13147,16924,30100,34981,22222,18636,20965,14168,8285,0,0,0
201905,공항철도 1호선,계양,0,840,3618,5232,7418,6708,5003,5698,7074,8924,11750,15083,19627,26505,44622,49718,31588,27754,31072,19268,5170,0,0,0
201905,공항철도 1호선,공덕,0,159,1300,3266,10310,5425,3317,3307,3578,4134,3716,4295,5048,6775,11768,8471,5458,5770,6070,4320,1648,0,0,0
201905,공항철도 1호선,공항화물청사,0,419,7969,15588,28950,4705,2479,4184,3738,1882,1012,1151,1658,1581,1081,2631,3295,1316,384,246,62,0,0,0
201905,공항철도 1호선,김포공항,0,2031,12574,24300,23156,12964,11187,11893,13418,13928,12335,10976,13591,15434,16475,10548,5396,3854,3333,2128,1056,34,0,0
201905,공항철도 1호선,디지털미디어시티,4,890,6894,24718,91647,42023,17610,14107,14878,16058,13148,12848,12906,14973,21977,16635,10439,8740,8425,5811,2635,4,0,0
201905,공항철도 1호선,마곡나루,3,543,5365,14056,39494,14838,6564,4728,4622,5311,4979,4771,4909,5963,10061,7841,4780,4816,5061,3051,2168,1,0,0
201905,공항철도 1호선,서울역,2,1512,14970,21519,30321,26435,22679,22041,23505,20084,21738,21027,23719,22554,26178,22337,16977,14540,12040,6582,3003,0,0,0
201905,공항철도 1호선,영종,0,142,2120,2939,3487,2707,2341,3303,3138,3371,3885,4766,4875,6605,8306,9760,6727,6888,6769,5642,2313,0,0,0
201905,공항철도 1호선,운서,2,681,7560,11638,15925,11450,6909,6637,7123,8388,8872,12289,13158,15234,22086,19206,15848,17206,17919,13280,4770,0,0,0
201905,공항철도 1호선,인천공항1터미널,0,6683,19429,39013,41511,28043,26553,37902,41718,33654,35693,23492,30043,28160,25678,23321,20719,13131,10400,8560,6849,0,0,0
201905,공항철도 1호선,인천공항2터미널,0,3171,8761,15312,14665,8842,10476,11319,11831,8398,7362,10268,9569,11156,5618,3129,2410,2580,1497,1008,878,0,0,0
201905,공항철도 1호선,청라국제도시,0,308,3582,7852,19023,5237,3555,3474,4454,5786,6183,7617,10521,13260,20850,26714,15815,15138,15219,11331,3241,0,0,0
201905,공항철도 1호선,홍대입구,4,608,3580,9478,24419,23846,18210,19028,24114,24312,24235,23956,25593,30705,40705,32022,19561,16519,14491,12811,3446,0,0,0
201905,과천선,경마공원,0,575,4090,7069,20323,33415,40675,26907,22888,22406,16471,10291,5718,3212,2845,2088,1341,1610,1472,1000,399,2,0,0
201905,과천선,과천,0,1533,12284,4279,9839,6996,5904,5196,5348,6272,7388,7974,9076,10364,15108,14167,9243,9428,9795,6851,2195,0,0,0
201905,과천선,대공원,0,572,4121,6606,34062,57568,44570,30411,21793,21785,17950,11394,7736,3917,2787,1712,900,626,477,307,99,0,0,0
201905,과천선,범계,37,3377,12522,28899,70765,52620,37225,37546,40036,47893,45655,49775,60636,77356,112448,101683,53949,44434,44392,27324,13195,1,0,0
